시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
세종특별자치시,없음,시도,없음,누리로,03,,세종특별자치시 한솔동 1229,36.4801760,127.2524630,03,02,Y,누리-2-12-2,01,3,3,녹색+황색+적색,92+3+25,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4807520,127.2506080,03,02,Y,어울-2-61-1,01,4,4,녹색+녹색화살표+황색+적색,36+20+3+61,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4807060,127.2504530,03,02,Y,어울-2-61-2,01,4,4,녹색+녹색화살표+황색+적색,36+20+3+61,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4805940,127.2504610,03,02,Y,어울-2-61-3,01,4,4,녹색+녹색화살표+황색+적색,36+20+3+61,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4806500,127.2506420,03,02,Y,어울-2-61-4,01,4,4,녹색+녹색화살표+황색+적색,36+20+3+61,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4806160,127.2506200,03,02,Y,어울-2-61-5,01,4,3,녹색/녹색화살표+황색+적색,32+3+85,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4807730,127.2505790,03,02,Y,어울-2-61-6,01,4,3,녹색/녹색화살표+황색+적색,32+3+85,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4807490,127.2504770,03,02,Y,어울-2-61-7,01,4,3,녹색/녹색화살표+황색+적색,32+3+85,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,어울로,03,,세종특별자치시 한솔동 1227,36.4805830,127.2505010,03,02,Y,어울-2-61-8,01,4,3,녹색/녹색화살표+황색+적색,32+3+85,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4989520,127.2259650,03,02,Y,당암3-1,01,4,4,녹색화살표+녹색+황색+적색,33+102+3+22,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4989390,127.2257980,03,02,Y,당암3-2,01,4,4,녹색화살표+녹색+황색+적색,33+102+3+22,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4987980,127.2257420,03,02,Y,당암3-3,01,3,3,녹색+황색+적색,102+3+124,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4988070,127.2259960,03,02,Y,당암3-4,01,3,3,녹색+황색+적색,102+3+124,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4988070,127.2259960,03,02,Y,당암3-5,01,3,3,녹색화살표+황색+적색,25+3+132,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,장기로,03,,세종특별자치시 장군면 봉안리 508,36.4989520,127.2259650,03,02,Y,당암3-6,01,3,3,녹색화살표+황색+적색,25+3+132,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6044360,127.2787190,03,02,Y,봉산3-1,01,4,4,녹색화살표+녹색+황색+적색,13+64+3+20,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6043460,127.2786320,03,02,Y,봉산3-2,01,4,4,녹색화살표+녹색+황색+적색,13+64+3+20,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6042790,127.2787350,03,02,Y,봉산3-3,01,3,3,녹색+황색+적색,64+3+33,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6043590,127.2788180,03,02,Y,봉산3-4,01,3,3,녹색+황색+적색,64+3+33,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6043220,127.2788090,03,02,Y,봉산3-5,01,3,3,녹색화살표+황색+적색,23+3+74,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,오봉로,03,,세종특별자치시 조치원읍 봉산리 140,36.6043460,127.2786320,03,02,Y,봉산3-6,01,3,3,녹색화살표+황색+적색,23+3+74,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,왕의물로,03,,세종특별자치시 전의면 관정리 297-4,36.6994990,127.2100810,03,02,Y,관정4-1,01,4,3,녹색화살표+황색+적색,20+3+127,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,세종로,03,,세종특별자치시 고운동 1477,36.5173550,127.2419180,03,02,Y,세종-105-3,01,3,4,녹색화살표+녹색+황색+적색,29+102+3+26,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,세종로,03,,세종특별자치시 고운동 1477,36.5175040,127.2415820,03,02,Y,세종-105-4,01,4,3,녹색+황색+적색,102+3+55,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,마음로,03,,세종특별자치시 고운동 2057,36.5042940,127.2352680,03,02,Y,마음-130-1,01,3,3,녹색+황색+적색,95+3+22,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,마음로,03,,세종특별자치시 고운동 2057,36.5041730,127.2351470,03,02,Y,마음-130-2,01,3,3,녹색+황색+적색,95+3+22,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4786170,127.2617800,03,02,Y,나리-2-1-1,01,3,3,녹색+황색+적색,103+3+54,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4784390,127.2614940,03,02,Y,나리-2-1-2,01,3,3,녹색+황색+적색,103+3+54,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4782020,127.2617000,03,02,Y,나리-2-1-3,01,4,4,녹색/녹색화살표+황색+적색,25+103+3+29,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4783890,127.2619970,03,02,Y,나리-2-1-4,01,4,4,녹색/녹색화살표+황색+적색,25+103+3+29,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4783890,127.2619970,03,02,Y,나리-2-1-5,01,3,3,녹색화살표+황색+적색,32+3+125,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,나리로,03,,세종특별자치시 한솔동 1249,36.4783890,127.2619970,03,02,Y,나리-2-1-6,01,3,3,녹색화살표+황색+적색,32+3+125,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,누리로,03,,세종특별자치시 한솔동 1229,36.4754540,127.2524950,03,02,Y,누리-2-7-1,01,4,3,녹색/녹색화살표+황색+적색,20+3+97,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,누리로,03,,세종특별자치시 한솔동 1229,36.4755200,127.2526930,03,02,Y,누리-2-7-2,01,4,3,녹색/녹색화살표+황색+적색,20+3+97,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
세종특별자치시,없음,시도,없음,누리로,03,,세종특별자치시 한솔동 1229,36.4755770,127.2525600,03,02,Y,누리-2-7-3,01,4,3,녹색/녹색화살표+황색+적색,40+3+77,02,2,1,N,00:00,00:00,N,N,N,,세종시청,044-300-5536,2020-01-20,5690000,세종특별자치시
경상남도,김해시,지방도,1020호선,전하로,3,경상남도 김해시 전하로 269-9,경상남도 김해시 외동 6-2,35.2271146300,128.8720660000,3,2,Y,39,1,3,3,녹색+황색+적색,27+93+60,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,내외중앙로,3,경상남도 김해시 내외중앙로 81,경상남도 김해시 내동 1122-4,35.2372565000,128.8668333000,3,2,Y,40,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,35+62+28+35,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,내외중앙로,3,경상남도 김해시 내외중앙로 53,경상남도 김해시 내동 1118-5,35.2348131200,128.8663714000,3,2,Y,41,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,30+30+30+35+35,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,내외중앙로,3,경상남도 김해시 함박로 116,경상남도 김해시 외동 1261-10,35.2318869200,128.8665849000,3,2,Y,42,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,33+47+36+44,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,구지로,3,경상남도 김해시 구지로 60,경상남도 김해시 내동 1133-4,35.2392427200,128.8697685000,3,1,Y,43,1,3,2,녹색+황색+적색,33+147,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,우암로,3,경상남도 김해시 함박로 55,경상남도 김해시 외동 1187-18,35.2330334400,128.8602451000,3,2,Y,44,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,32+31+32+35,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,우암로,3,경상남도 김해시 내외로 32-1,경상남도 김해시 외동 1185-9,35.2351913900,128.8606574000,3,2,Y,45,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,35+33+31+31,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,우암로,3,경상남도 김해시 우암로 73,경상남도 김해시 내동 1108-5,35.2371067600,128.8609455000,3,2,Y,46,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,26+82+22,2,3,1,Y,00:00,05:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,우암로,3,경상남도 김해시 경원로 16,경상남도 김해시 내동 1097-12,35.2384322900,128.8620838000,3,2,Y,47,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,33+32+29+36,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,구지로,3,경상남도 김해시 구지로 14,경상남도 김해시 내동 1080-12,35.2413780300,128.8654988000,3,2,Y,48,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,30+70+29+31,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,내외중앙로,3,경상남도 김해시 내외중앙로 118,경상남도 김해시 내동 1132-3,35.2402296500,128.8682666000,3,2,Y,49,1,4,99,녹색+황색+적색/녹색화살표+적색/황색+적색,35+31+35+24+10+25,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,분성로,3,,경상남도 김해시 봉황동 463-2,35.2324090000,128.8730690000,3,2,Y,17,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,28+51+78+23,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,구지로,3,,경상남도 김해시 대성동 465-2,35.2391420000,128.8728810000,3,2,Y,18,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,21+93+43+23,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,구산로,3,경상남도 김해시 구산로10번길 53,경상남도 김해시 구산동 308-16,35.2446121600,128.8722458000,3,2,Y,19,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,58+64+28+30,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,김해대로,3,,경상남도 김해시 내동 101-3,35.2444240000,128.8711590000,3,2,Y,20,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,20+59+27+36+38,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로1368번길 7,경상남도 김해시 내동 1193,35.2450686000,128.8676693000,3,2,Y,21,1,4,99,녹색+황색+적색/녹색화살표+적색/황색+적색,10+14+40+18+30+68,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,김해대로,3,경상남도 김해시 김해대로 1904,경상남도 김해시 구산동 736-5,35.2565262300,128.8658499000,3,2,Y,22,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,23+83+23+22+29,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,김해대로,3,경상남도 김해시 삼계중앙로5번길 1-10,경상남도 김해시 삼계동 1436-11,35.2605483200,128.8653111000,3,2,Y,23,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,24+75+28+33+20,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,김해대로,3,,경상남도 김해시 삼계동 1153-8,35.2668580000,128.8619830000,3,2,Y,24,1,3,3,녹색+황색+적색,20+130+30,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,김해대로,3,경상남도 김해시 전하로304번길 27,경상남도 김해시 외동 1262-1,35.2315358000,128.8719528000,3,2,Y,25,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,47+28+29+38+38,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,가야로,3,경상남도 김해시 가야로 330,경상남도 김해시 구산동 365-1,35.2485500400,128.8751044000,3,2,Y,26,1,3,3,녹색좌회전+황색+적색,32+88+40,2,3,1,N,00:00,24:00,N,N,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1377,경상남도 김해시 내동 132-16,35.2455199100,128.8666831000,3,2,Y,27,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,30+74+28+28,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로1335번길 1,경상남도 김해시 내동 152-1,35.2424429200,128.8642796000,3,2,Y,28,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,23+58+28+25+26,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1290,경상남도 김해시 내동 1097-1,35.2393348900,128.8610254000,3,2,Y,29,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,22+64+22+26+26,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1255,경상남도 김해시 내동 201-4,35.2375152700,128.8578667000,3,2,Y,30,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,18+76+20+26+20,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1209,경상남도 김해시 외동 692-6,35.2346611500,128.8545044000,3,2,Y,31,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,26+22+106+26,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1175,경상남도 김해시 외동 704-15,35.2326860700,128.8517820000,3,2,Y,32,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,45+19+60+22+34,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,지방도,1042호선,분성로,3,경상남도 김해시 분성로 16,경상남도 김해시 외동 887-3,35.2329311900,128.8490306000,3,2,Y,33,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,34+121+25,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,일반국도,58호선,금관대로,3,경상남도 김해시 금관대로 1140,경상남도 김해시 외동 1094-3,35.2295943900,128.8500711000,3,2,Y,34,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,16+106+24+34,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,지방도,1042호선,분성로,3,경상남도 김해시 분성로 94-7,경상남도 김해시 외동 1044-6,35.2308136300,128.8574644000,3,2,Y,35,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,20+113+27,2,3,1,Y,00:00,05:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,지방도,1042호선,분성로,3,경상남도 김해시 분성로 120,경상남도 김해시 외동 533-8,35.2303923100,128.8599474000,3,2,Y,36,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,32+90+38,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,지방도,1042호선,분성로,3,경상남도 김해시 분성로 174,경상남도 김해시 외동 295-3,35.2296629100,128.8659222000,3,2,Y,37,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,30+54+16+26+34,2,3,1,N,00:00,24:00,N,Y,Y,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,지방도,1042호선,분성로,3,경상남도 김해시 분성로 208,경상남도 김해시 외동 1263-5,35.2301971200,128.8696248000,3,2,Y,38,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,53+87+20,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
전라북도,군산시,일반국도,0,해망로,3,,전라북도 군산시 대명동 387-1,35.977747,126.723913,3,02,N,101,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,65+15+35+25,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,문화로,3,,전라북도 군산시 경장동 531,35.97228386,126.7310337,3,02,N,102,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,38+47+25+30,02,2,1,N,00:00,00:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,백토로,3,,전라북도 군산시 나운동 1521,35.966825,126.705486,3,02,N,103,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,42+15+34+34+15,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,백토로,3,,전라북도 군산시 나운동 123-1,35.964545,126.705523,3,02,N,104,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,40+20+35+30+15,02,2,1,N,00:00,00:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,백토로,3,,전라북도 군산시 나운동 115-1,35.962842,126.7055542,3,02,N,105,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색/좌회전+황색+적색,92+15+33,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,월명로,3,,전라북도 군산시 지곡동 431,35.94679483,126.7033838,3,02,N,106,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색/좌회전+황색+적색,78+31+31,02,2,1,N,00:00,00:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,21,외항로,3,,전라북도 군산시 소룡동 63,35.97157718,126.6394306,3,02,N,107,1,4,4,녹색+황색+적색/좌회전+황색+적색,104+36,02,2,1,N,00:00,00:00,Y,N,Y,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,21,해망로,3,,전라북도 군산시 소룡동 691,35.980860855,126.67778676,3,02,N,108,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,51+15+41+18+15,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,21,해망로,3,,전라북도 군산시 소룡동 691,35.98086086,126.6777868,3,02,N,109,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,50+15+20+40+15,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,21,해망로,3,,전라북도 군산시 소룡동 657,35.98046026,126.6762804,3,02,N,110,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,43+18+41+20+18,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,문화로,3,,전라북도 군산시 미장동 52-71,35.96877266,126.7266526,3,02,N,111,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,95+15+30,02,2,1,Y,00:00,06:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,수송로,3,,전라북도 군산시 수송동 784,35.963777,126.708739,3,02,N,112,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색/좌회전+황색+적색,75+20+30+15,02,2,1,N,00:00,00:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,수송로,3,,전라북도 군산시 수송동 784-10,35.963777,126.710347,3,02,N,113,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,20+40+20+30+30,02,2,1,N,00:00,00:00,N,Y,Y,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
전라북도,군산시,일반국도,0,월명로,3,,전라북도 군산시 수송동 802-16,35.967172,126.715181,3,02,N,114,1,4,4,녹색+황색+적색/녹색+좌회전+황색+적색4,20+31+15+37+37,02,2,1,N,00:00,00:00,N,Y,N,,군산시,063-454-7910,2021-04-05,4670000,전라북도 군산시
경상남도,김해시,시도,,김해대로,3,경상남도 김해시 김해대로 2633,경상남도 김해시 안동 259-50,35.2293257900,128.9148222000,3,2,Y,7,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,20+77+20+28+35,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
경상남도,김해시,시도,,김해대로,3,경상남도 김해시 김해대로 2595,경상남도 김해시 안동 649-5,35.2309214900,128.9102851000,3,1,Y,8,1,3,2,녹색+황색+적색,42+138,2,3,1,N,00:00,24:00,N,Y,N,,김해시청 대중교통과,055-330-6777,2021-09-06,5350000,경상남도 김해시
